Airline Name,Travel Time,Number of Stops,Ticket Price ($),Departure Airport,Departure Time,1st Stop: Departure Time,1st Stop,2nd Stop: Departure Time,2nd Stop,Destination Airport,Arrival Time,Arrival Date
Emirates,1 days 01:25:00,1 Stop,667.0,,10:10:00,0 days 14:50:00,DXB,,,LHR,07:05:00,1-04-08
Emirates,0 days 13:00:00,1 Stop,677.0,,10:10:00,0 days 02:35:00,DXB,,,LHR,18:40:00,1-04-08
Emirates,0 days 14:25:00,1 Stop,677.0,,04:30:00,0 days 03:40:00,DXB,,,LHR,14:25:00,1-04-08
Emirates,0 days 14:35:00,1 Stop,677.0,,10:10:00,0 days 04:05:00,DXB,,,STN,20:15:00,1-04-08
Emirates,0 days 19:35:00,1 Stop,677.0,,22:20:00,0 days 08:45:00,DXB,,,LHR,13:25:00,1-04-08
Emirates,0 days 21:35:00,1 Stop,677.0,,19:20:00,0 days 10:45:00,DXB,,,LGW,12:25:00,1-04-08
Emirates,0 days 21:45:00,1 Stop,677.0,,19:20:00,0 days 11:00:00,DXB,,,STN,12:35:00,1-04-08
Emirates,0 days 22:35:00,1 Stop,677.0,,19:20:00,0 days 11:50:00,DXB,,,LHR,13:25:00,1-04-08
Emirates,1 days 00:50:00,1 Stop,677.0,,22:20:00,0 days 14:10:00,DXB,,,LHR,18:40:00,1-04-08
Emirates,1 days 01:20:00,1 Stop,677.0,,15:35:00,0 days 14:25:00,DXB,,,LGW,12:25:00,1-04-08
Emirates,1 days 01:30:00,1 Stop,677.0,,15:35:00,0 days 14:40:00,DXB,,,LGW,12:35:00,1-04-08
Emirates,1 days 01:55:00,1 Stop,677.0,,22:20:00,0 days 14:50:00,DXB,,,STN,19:45:00,1-04-08
Emirates,1 days 02:20:00,1 Stop,677.0,,15:35:00,0 days 15:30:00,DXB,,,LHR,13:25:00,1-04-08
Emirates,1 days 03:50:00,1 Stop,677.0,,19:20:00,0 days 17:15:00,DXB,,,LGW,18:40:00,1-04-08
Emirates,1 days 04:55:00,1 Stop,677.0,,19:20:00,0 days 17:55:00,DXB,,,LGW,19:45:00,1-04-08
Emirates,1 days 06:55:00,1 Stop,677.0,,10:10:00,0 days 20:20:00,DXB,,,LHR,12:35:00,1-04-08
Emirates,1 days 07:35:00,1 Stop,677.0,,15:35:00,0 days 20:55:00,DXB,,,STN,18:40:00,1-04-08
Emirates,1 days 07:45:00,1 Stop,677.0,,10:10:00,0 days 21:10:00,DXB,,,LGW,13:25:00,1-04-08
Emirates,1 days 08:40:00,1 Stop,677.0,,15:35:00,0 days 21:35:00,DXB,,,LGW,19:45:00,1-04-08
Multiple,1 days 06:40:00,1 Stop,717.0,,04:10:00,0 days 20:00:00,DOH,,,LHR,06:20:00,1-04-08
British,0 days 09:45:00,Nonstop,726.0,,13:10:00,,,,,LHR,18:25:00,1-04-08
Gulf Air Company,0 days 22:05:00,1 Stop,741.0,,21:45:00,0 days 11:25:00,BAH,,,LHR,15:20:00,1-04-08
Etihad,0 days 12:35:00,1 Stop,771.0,,04:45:00,0 days 02:15:00,AUH,,,LHR,12:50:00,1-04-08
Etihad,0 days 13:05:00,1 Stop,771.0,,06:35:00,0 days 02:40:00,AUH,,,LHR,15:10:00,1-04-08
Etihad,0 days 14:55:00,1 Stop,771.0,,04:45:00,0 days 04:35:00,AUH,,,LHR,15:10:00,1-04-08
Etihad,0 days 16:40:00,1 Stop,771.0,,06:35:00,0 days 06:15:00,AUH,,,LHR,18:45:00,1-04-08
Etihad,0 days 18:30:00,1 Stop,771.0,,04:45:00,0 days 08:10:00,AUH,,,LHR,18:45:00,1-04-08
Etihad,0 days 19:25:00,1 Stop,771.0,,21:55:00,0 days 09:05:00,AUH,,,LHR,12:50:00,1-04-08
Etihad,0 days 21:45:00,1 Stop,771.0,,21:55:00,0 days 11:25:00,AUH,,,LHR,15:10:00,
Etihad,1 days 01:20:00,1 Stop,771.0,,21:55:00,0 days 15:00:00,AUH,,,LHR,18:45:00,
Turkish,0 days 14:40:00,1 Stop,773.0,,06:35:00,0 days 04:00:00,IST,,,LHR,16:45:00,1-04-08
Emirates,0 days 13:35:00,1 Stop,782.0,,05:20:00,0 days 02:35:00,DXB,,,LHR,14:25:00,1-04-08
Emirates,0 days 15:20:00,1 Stop,782.0,,05:20:00,0 days 04:20:00,DXB,,,LHR,16:10:00,1-04-08
Emirates,0 days 16:10:00,1 Stop,782.0,,04:30:00,0 days 05:25:00,DXB,,,LHR,16:10:00,1-04-08
Emirates,0 days 17:50:00,1 Stop,782.0,,05:20:00,0 days 07:10:00,DXB,,,LGW,18:40:00,1-04-08
Emirates,0 days 18:55:00,1 Stop,782.0,,05:20:00,0 days 07:50:00,DXB,,,LHR,19:45:00,1-04-08
Emirates,0 days 19:25:00,1 Stop,782.0,,05:20:00,0 days 08:40:00,DXB,,,LHR,20:15:00,1-04-08
Emirates,1 days 06:15:00,1 Stop,782.0,,05:20:00,0 days 19:25:00,DXB,,,LGW,07:05:00,1-04-08
Emirates,1 days 06:30:00,1 Stop,782.0,,05:20:00,0 days 19:40:00,DXB,,,LHR,07:20:00,1-04-08
Emirates,1 days 06:45:00,1 Stop,782.0,,10:10:00,0 days 20:05:00,DXB,,,LHR,12:25:00,1-04-08
Emirates,1 days 08:45:00,1 Stop,782.0,,10:10:00,0 days 22:00:00,DXB,,,LHR,14:25:00,1-04-08
Finnair,0 days 14:25:00,1 Stop,799.0,,07:10:00,0 days 01:55:00,HEL,,,LHR,17:05:00,1-04-08
Finnair,0 days 18:00:00,1 Stop,799.0,,07:10:00,0 days 05:25:00,HEL,,,LHR,20:40:00,1-04-08
Finnair,1 days 06:30:00,1 Stop,799.0,,07:10:00,0 days 17:55:00,HEL,,,LHR,09:10:00,1-04-08
Oman,0 days 13:10:00,1 Stop,819.0,,10:30:00,0 days 02:40:00,MCT,,,LGW,19:10:00,1-04-08
IndiGo,0 days 21:55:00,2 Stops,829.0,,22:45:00,0 days 05:55:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 01:40:00,2 Stops,829.0,,19:00:00,0 days 09:45:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,0 days 23:10:00,2 Stops,836.0,,21:30:00,0 days 07:25:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 00:30:00,2 Stops,836.0,,20:10:00,0 days 08:30:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 02:40:00,2 Stops,836.0,,18:00:00,0 days 10:55:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 03:25:00,2 Stops,836.0,,17:15:00,0 days 11:30:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 04:55:00,2 Stops,843.0,,15:45:00,0 days 13:00:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 06:10:00,2 Stops,849.0,,14:30:00,0 days 14:15:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,0 days 18:10:00,2 Stops,857.0,,02:30:00,0 days 02:15:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,0 days 21:55:00,2 Stops,863.0,,22:45:00,0 days 05:20:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 01:40:00,2 Stops,863.0,,19:00:00,0 days 09:10:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,0 days 23:10:00,2 Stops,869.0,,21:30:00,0 days 06:50:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 00:30:00,2 Stops,869.0,,20:10:00,0 days 07:55:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 02:40:00,2 Stops,869.0,,18:00:00,0 days 10:20:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 03:25:00,2 Stops,869.0,,17:15:00,0 days 10:55:00,DEL,,,LHR,16:10:00,1-04-08
Multiple,1 days 00:00:00,1 Stop,874.0,,17:30:00,0 days 11:35:00,BLR,,,LHR,13:00:00,1-04-08
Multiple,1 days 01:30:00,1 Stop,874.0,,16:00:00,0 days 13:05:00,BLR,,,LGW,13:00:00,1-04-08
IndiGo,1 days 04:55:00,2 Stops,876.0,,15:45:00,0 days 12:25:00,DEL,,,LGW,16:10:00,1-04-08
IndiGo,1 days 06:10:00,2 Stops,883.0,,14:30:00,0 days 13:40:00,DEL,,,LHR,16:10:00,1-04-08
Virgin Atlantic,0 days 09:40:00,Nonstop,891.0,,10:40:00,,,,,LHR,15:50:00,
British,0 days 09:45:00,Nonstop,891.0,,08:50:00,,,,,LHR,14:05:00,
Etihad,0 days 21:40:00,2 Stops,917.0,,21:55:00,0 days 03:40:00,AUH,,,LHR,15:05:00,1-04-08
Ethiopian,1 days 00:25:00,1 Stop,921.0,,11:05:00,0 days 10:45:00,ADD,,,LGW,07:00:00,1-04-08
Air India,0 days 17:55:00,1 Stop,926.0,,05:00:00,0 days 06:15:00,GOI,,,LHR,18:25:00,1-04-08
Air India,0 days 09:25:00,Nonstop,939.0,,05:10:00,,,,,LHR,10:05:00,1-04-08
Air India,0 days 09:25:00,Nonstop,939.0,,14:05:00,,,,,LHR,19:00:00,1-04-08
Turkish,0 days 13:00:00,1 Stop,942.0,,06:35:00,0 days 02:20:00,IST,,,LGW,15:05:00,1-04-08
Turkish,0 days 14:05:00,1 Stop,942.0,,06:35:00,0 days 03:15:00,IST,,,LHR,16:10:00,1-04-08
Turkish,0 days 14:10:00,1 Stop,942.0,,06:35:00,0 days 03:20:00,IST,,,LHR,16:15:00,1-04-08
Turkish,0 days 18:30:00,1 Stop,942.0,,06:35:00,0 days 07:40:00,IST,,,LHR,20:35:00,1-04-08
Turkish,0 days 20:20:00,1 Stop,942.0,,06:35:00,0 days 09:30:00,IST,,,LGW,22:25:00,1-04-08
Turkish,1 days 07:50:00,1 Stop,942.0,,06:35:00,0 days 21:05:00,IST,,,LHR,09:55:00,1-04-08
Lufthansa,0 days 22:20:00,1 Stop,943.0,,02:50:00,0 days 11:40:00,FRA,,,LHR,20:40:00,1-04-08
Lufthansa,1 days 02:20:00,1 Stop,949.0,,00:50:00,0 days 16:05:00,MUC,,,LHR,22:40:00,1-04-08
Lufthansa,0 days 23:50:00,1 Stop,957.0,,02:50:00,0 days 13:10:00,FRA,,,LHR,22:10:00,1-04-08
SWISS,0 days 21:30:00,1 Stop,971.0,,00:55:00,0 days 10:55:00,ZRH,,,LHR,17:55:00,1-04-08
Srilankan,1 days 03:50:00,1 Stop,971.0,,20:40:00,0 days 14:00:00,CMB,,,LHR,20:00:00,1-04-08
Lufthansa,0 days 18:20:00,1 Stop,990.0,,02:50:00,0 days 07:40:00,FRA,,,LHR,16:40:00,1-04-08
Lufthansa,0 days 19:20:00,1 Stop,990.0,,02:50:00,0 days 08:40:00,FRA,,,LCY,17:40:00,1-04-08
Lufthansa,0 days 20:25:00,1 Stop,990.0,,02:50:00,0 days 10:00:00,FRA,,,LHR,18:45:00,1-04-08
Ethiopian,1 days 07:25:00,1 Stop,995.0,,04:05:00,0 days 17:45:00,ADD,,,LHR,07:00:00,1-04-08
Multiple,0 days 13:35:00,1 Stop,996.0,,04:10:00,0 days 02:50:00,DOH,,,LHR,13:15:00,1-04-08
Multiple,0 days 14:30:00,1 Stop,996.0,,04:10:00,0 days 03:45:00,DOH,,,LHR,14:10:00,1-04-08
Multiple,0 days 18:20:00,1 Stop,996.0,,04:10:00,0 days 07:35:00,DOH,,,LGW,18:00:00,1-04-08
Multiple,1 days 07:05:00,1 Stop,999.0,,04:10:00,0 days 20:30:00,DOH,,,LHR,06:45:00,1-04-08
Emirates,0 days 12:25:00,1 Stop,1009.0,,04:30:00,0 days 01:45:00,DXB,,,LHR,12:25:00,1-04-08
Emirates,0 days 18:40:00,1 Stop,1009.0,,04:30:00,0 days 08:15:00,DXB,,,LHR,18:40:00,1-04-08
Emirates,0 days 20:15:00,1 Stop,1009.0,,04:30:00,0 days 09:45:00,DXB,,,LHR,20:15:00,1-04-08
Emirates,1 days 07:05:00,1 Stop,1009.0,,04:30:00,0 days 20:30:00,DXB,,,LHR,07:05:00,1-04-08
Lufthansa,0 days 22:05:00,1 Stop,1018.0,,00:50:00,0 days 11:50:00,MUC,,,LCY,18:25:00,1-04-08
Lufthansa,0 days 20:25:00,1 Stop,1026.0,,02:50:00,0 days 10:00:00,FRA,,,LHR,18:45:00,1-04-08
Lufthansa,1 days 00:25:00,1 Stop,1032.0,,00:50:00,0 days 14:10:00,MUC,,,LHR,20:45:00,1-04-08
Egyptair,0 days 15:05:00,1 Stop,1035.0,,03:00:00,0 days 04:00:00,CAI,,,LHR,13:35:00,1-04-08
Egyptair,0 days 22:35:00,1 Stop,1036.0,,03:00:00,0 days 11:25:00,CAI,,,LHR,21:05:00,1-04-08
Turkish,1 days 07:45:00,1 Stop,1073.0,,06:35:00,0 days 21:00:00,IST,,,LHR,09:50:00,1-04-08
Oman,1 days 07:25:00,1 Stop,1074.0,,16:15:00,0 days 20:55:00,MCT,,,LHR,19:10:00,
Kenya,0 days 18:05:00,1 Stop,1084.0,,02:40:00,0 days 02:55:00,NBO,,,LHR,16:15:00,1-04-08
Kenya,1 days 05:45:00,1 Stop,1084.0,,06:45:00,0 days 14:35:00,NBO,,,LHR,08:00:00,1-04-08
Kenya,1 days 09:50:00,1 Stop,1084.0,,02:40:00,0 days 18:40:00,NBO,,,LHR,08:00:00,1-04-08
British,0 days 09:35:00,Nonstop,1088.0,,01:50:00,,,,,LHR,06:55:00,1-04-08
Qatar,0 days 13:35:00,1 Stop,1095.0,,04:10:00,0 days 02:50:00,DOH,,,LHR,13:15:00,1-04-08
Qatar,0 days 14:30:00,1 Stop,1095.0,,04:10:00,0 days 03:45:00,DOH,,,LHR,14:10:00,1-04-08
Qatar,0 days 18:20:00,1 Stop,1095.0,,04:10:00,0 days 07:35:00,DOH,,,LHR,18:00:00,1-04-08
Qatar,0 days 20:45:00,1 Stop,1095.0,,04:10:00,0 days 10:00:00,DOH,,,LHR,20:25:00,1-04-08
SWISS,0 days 11:30:00,1 Stop,1097.0,,00:55:00,0 days 00:50:00,ZRH,,,LHR,07:55:00,1-04-08
SWISS,0 days 19:55:00,1 Stop,1097.0,,00:55:00,0 days 09:15:00,ZRH,,,LGW,16:20:00,1-04-08
Qatar,1 days 06:40:00,1 Stop,1099.0,,04:10:00,0 days 20:00:00,DOH,,,LHR,06:20:00,1-04-08
Qatar,1 days 06:45:00,1 Stop,1099.0,,04:10:00,0 days 20:00:00,DOH,,,LGW,06:25:00,1-04-08
Qatar,1 days 07:05:00,1 Stop,1099.0,,04:10:00,0 days 20:30:00,DOH,,,LHR,06:45:00,1-04-08
Qatar,1 days 07:20:00,1 Stop,1099.0,,04:10:00,0 days 20:35:00,DOH,,,LHR,07:00:00,1-04-08
Lufthansa,0 days 20:05:00,2 Stops,1100.0,,02:50:00,0 days 04:55:00,FRA,,,LCY,18:25:00,1-04-08
Lufthansa,0 days 18:05:00,1 Stop,1116.0,,02:50:00,0 days 07:40:00,FRA,,,LHR,16:25:00,1-04-08
Qatar,0 days 13:50:00,1 Stop,1125.0,,04:50:00,0 days 03:05:00,DOH,,,LHR,14:10:00,1-04-08
Qatar,0 days 17:05:00,1 Stop,1125.0,,17:50:00,0 days 06:25:00,DOH,,,LGW,06:25:00,1-04-08
Qatar,0 days 17:25:00,1 Stop,1125.0,,17:50:00,0 days 06:55:00,DOH,,,LHR,06:45:00,1-04-08
Qatar,0 days 17:40:00,1 Stop,1125.0,,17:50:00,0 days 07:00:00,DOH,,,LHR,07:00:00,1-04-08
Qatar,0 days 20:05:00,1 Stop,1125.0,,04:50:00,0 days 09:20:00,DOH,,,LHR,20:25:00,1-04-08
Qatar,0 days 23:55:00,1 Stop,1128.0,,17:50:00,0 days 13:15:00,DOH,,,LHR,13:15:00,1-04-08
Qatar,1 days 00:50:00,1 Stop,1128.0,,17:50:00,0 days 14:10:00,DOH,,,LHR,14:10:00,1-04-08
Qatar,1 days 04:40:00,1 Stop,1128.0,,17:50:00,0 days 18:00:00,DOH,,,LHR,18:00:00,1-04-08
Qatar,1 days 06:05:00,1 Stop,1128.0,,04:50:00,0 days 19:20:00,DOH,,,LGW,06:25:00,1-04-08
Qatar,1 days 06:25:00,1 Stop,1128.0,,04:50:00,0 days 19:50:00,DOH,,,LHR,06:45:00,1-04-08
Qatar,1 days 06:40:00,1 Stop,1128.0,,04:50:00,0 days 19:55:00,DOH,,,LHR,07:00:00,1-04-08
Qatar,1 days 07:05:00,1 Stop,1128.0,,17:50:00,0 days 20:25:00,DOH,,,LHR,20:25:00,1-04-08
Qatar,1 days 08:40:00,1 Stop,1128.0,,17:50:00,0 days 22:00:00,DOH,,,LCY,22:00:00,1-04-08
Lufthansa,0 days 18:05:00,1 Stop,1152.0,,02:50:00,0 days 07:40:00,FRA,,,LHR,16:25:00,1-04-08
Lufthansa,0 days 23:20:00,1 Stop,1158.0,,00:50:00,0 days 13:05:00,MUC,,,LCY,19:40:00,1-04-08
KLM-Royal Dutch,1 days 07:50:00,2 Stops,1184.0,,06:05:00,0 days 17:20:00,BLR,,,LHR,09:25:00,1-04-08
Vistara,0 days 12:55:00,1 Stop,1188.0,,11:55:00,0 days 01:15:00,DEL,,,LHR,20:20:00,1-04-08
Vistara,0 days 14:25:00,1 Stop,1188.0,,10:25:00,0 days 02:30:00,DEL,,,LHR,20:20:00,1-04-08
Vistara,0 days 16:05:00,1 Stop,1188.0,,08:45:00,0 days 04:15:00,DEL,,,LHR,20:20:00,1-04-08
Vistara,0 days 17:20:00,1 Stop,1188.0,,07:30:00,0 days 05:35:00,DEL,,,LHR,20:20:00,1-04-08
Vistara,0 days 18:20:00,1 Stop,1188.0,,06:30:00,0 days 06:35:00,DEL,,,LHR,20:20:00,1-04-08
Vistara,0 days 18:50:00,1 Stop,1188.0,,06:00:00,0 days 07:05:00,DEL,,,LHR,20:20:00,1-04-08
Vistara,1 days 02:05:00,1 Stop,1188.0,,22:50:00,0 days 14:05:00,DEL,,,LHR,20:25:00,1-04-08
Vistara,1 days 03:00:00,1 Stop,1188.0,,21:55:00,0 days 15:00:00,DEL,,,LHR,20:25:00,1-04-08
Vistara,1 days 04:15:00,1 Stop,1188.0,,20:40:00,0 days 16:15:00,DEL,,,LHR,20:25:00,1-04-08
Vistara,1 days 05:10:00,1 Stop,1188.0,,19:45:00,0 days 17:15:00,DEL,,,LHR,20:25:00,1-04-08
Vistara,1 days 06:25:00,1 Stop,1188.0,,18:30:00,0 days 18:30:00,DEL,,,LHR,20:25:00,1-04-08
Vistara,1 days 07:30:00,1 Stop,1188.0,,17:25:00,0 days 19:30:00,DEL,,,LHR,20:25:00,1-04-08
Vistara,1 days 09:10:00,1 Stop,1188.0,,15:45:00,0 days 21:00:00,DEL,,,LGW,20:25:00,1-04-08
Air India,1 days 02:45:00,1 Stop,1233.0,,18:15:00,0 days 15:45:00,AMD,,,LHR,16:30:00,1-04-08
Qatar,0 days 12:55:00,1 Stop,1249.0,,04:50:00,0 days 02:10:00,DOH,,,LHR,13:15:00,1-04-08
Qatar,0 days 17:40:00,1 Stop,1249.0,,04:50:00,0 days 06:55:00,DOH,,,LHR,18:00:00,1-04-08
Vistara,1 days 02:10:00,2 Stops,1320.0,,22:45:00,0 days 06:50:00,AMD,,,LHR,20:25:00,1-04-08
Vistara,1 days 02:10:00,2 Stops,1320.0,,22:45:00,0 days 08:45:00,AMD,,,LHR,20:25:00,1-04-08
Vistara,1 days 08:25:00,2 Stops,1320.0,,16:30:00,0 days 12:45:00,AMD,,,LHR,20:25:00,1-04-08
British,0 days 09:45:00,Nonstop,1329.0,,13:10:00,,,,,LHR,18:25:00,1-04-08
KLM-Royal Dutch,1 days 09:10:00,2 Stops,1342.0,,06:05:00,0 days 17:20:00,BLR,,,LCY,10:45:00,1-04-08
KLM-Royal Dutch,1 days 10:05:00,2 Stops,1342.0,,06:05:00,0 days 17:20:00,BLR,,,LCY,11:40:00,1-04-08
Multiple,0 days 16:25:00,2 Stops,1345.0,,21:30:00,0 days 01:55:00,BLR,,,LHR,09:25:00,1-04-08
Multiple,0 days 17:45:00,2 Stops,1345.0,,21:30:00,0 days 01:55:00,BLR,,,LCY,10:45:00,1-04-08
Multiple,0 days 21:15:00,2 Stops,1345.0,,16:40:00,0 days 06:45:00,BLR,,,LHR,09:25:00,1-04-08
Multiple,0 days 22:35:00,2 Stops,1345.0,,16:40:00,0 days 06:45:00,BLR,,,LHR,10:45:00,1-04-08
Vistara,0 days 18:55:00,2 Stops,1386.0,,05:55:00,0 days 02:00:00,BLR,,,LHR,20:20:00,1-04-08
Vistara,1 days 08:55:00,2 Stops,1386.0,,16:00:00,0 days 14:15:00,BLR,,,LHR,20:25:00,1-04-08
Vistara,2 days 07:20:00,2 Stops,1386.0,,17:30:00,0 days 23:30:00,BLR,,,LHR,20:20:00,1-04-08
Vistara,2 days 07:20:00,2 Stops,1386.0,,17:30:00,0 days 22:35:00,BLR,,,LHR,20:20:00,1-04-08
Cathay Pacific,0 days 23:40:00,1 Stop,1388.0,,01:25:00,0 days 03:30:00,HKG,,,LHR,20:35:00,1-04-08
Cathay Pacific,1 days 08:45:00,1 Stop,1388.0,,01:25:00,0 days 12:25:00,HKG,,,LCY,05:40:00,1-04-08
SWISS,0 days 12:40:00,1 Stop,1442.0,,00:55:00,0 days 02:10:00,ZRH,,,LCY,09:05:00,1-04-08
SWISS,0 days 13:55:00,1 Stop,1442.0,,00:55:00,0 days 03:25:00,ZRH,,,LHR,10:20:00,1-04-08
SWISS,0 days 15:00:00,1 Stop,1442.0,,00:55:00,0 days 04:15:00,ZRH,,,LCY,11:25:00,1-04-08
SWISS,0 days 16:05:00,1 Stop,1442.0,,00:55:00,0 days 05:35:00,ZRH,,,LHR,12:30:00,1-04-08
SWISS,0 days 16:35:00,1 Stop,1442.0,,00:55:00,0 days 05:50:00,ZRH,,,LCY,13:00:00,
SWISS,0 days 20:40:00,1 Stop,1442.0,,00:55:00,0 days 10:10:00,ZRH,,,LCY,17:05:00,
SWISS,0 days 21:50:00,1 Stop,1442.0,,00:55:00,0 days 11:20:00,ZRH,,,LHR,18:15:00,1-04-08
Lufthansa,0 days 13:35:00,1 Stop,1453.0,,00:50:00,0 days 03:20:00,MUC,,,LHR,09:55:00,1-04-08
Lufthansa,0 days 16:30:00,1 Stop,1453.0,,00:50:00,0 days 06:15:00,MUC,,,LHR,12:50:00,1-04-08
Lufthansa,0 days 19:25:00,1 Stop,1453.0,,00:50:00,0 days 09:10:00,MUC,,,LHR,15:45:00,1-04-08
British,0 days 23:45:00,1 Stop,1459.0,,20:40:00,0 days 11:30:00,DEL,,,LHR,15:55:00,1-04-08
British,1 days 04:40:00,1 Stop,1459.0,,15:45:00,0 days 16:15:00,DEL,,,LHR,15:55:00,1-04-08
Lufthansa,0 days 12:20:00,1 Stop,1461.0,,02:50:00,0 days 01:40:00,FRA,,,LHR,10:40:00,1-04-08
Lufthansa,0 days 16:20:00,1 Stop,1461.0,,02:50:00,0 days 05:40:00,FRA,,,LHR,14:40:00,1-04-08
Lufthansa,0 days 17:20:00,1 Stop,1461.0,,02:50:00,0 days 06:40:00,FRA,,,LCY,15:40:00,1-04-08
SWISS,0 days 12:40:00,1 Stop,1479.0,,00:55:00,0 days 02:10:00,ZRH,,,LHR,09:05:00,1-04-08
Cathay Pacific,1 days 09:25:00,1 Stop,1480.0,,01:25:00,0 days 13:05:00,HKG,,,LCY,06:20:00,1-04-08
Lufthansa,2 days 00:40:00,2 Stops,1520.0,,21:00:00,0 days 14:30:00,DEL,,,LHR,17:10:00,1-04-08
Lufthansa,0 days 13:20:00,2 Stops,1570.0,,00:50:00,0 days 01:25:00,MUC,,,LHR,09:40:00,1-04-08
Lufthansa,0 days 17:25:00,2 Stops,1572.0,,02:50:00,0 days 01:55:00,FRA,,,LHR,15:45:00,1-04-08
Lufthansa,0 days 20:05:00,2 Stops,1572.0,,02:50:00,0 days 03:55:00,FRA,,,LHR,18:25:00,1-04-08
Singapore,0 days 20:30:00,1 Stop,1607.0,,23:40:00,0 days 01:20:00,SIN,,,LHR,15:40:00,1-04-08
Singapore,0 days 22:40:00,1 Stop,1607.0,,11:45:00,0 days 03:40:00,SIN,,,LHR,05:55:00,1-04-08
Singapore,1 days 00:05:00,1 Stop,1607.0,,23:40:00,0 days 04:55:00,SIN,,,BKK,19:15:00,1-04-08
Vistara,0 days 04:10:00,Nonstop,166.0,BOM,07:45:00,,,,,BKK,13:25:00,1-04-08
IndiGo,0 days 04:30:00,Nonstop,174.0,BOM,08:50:00,,,,,BKK,14:50:00,1-04-08
IndiGo,0 days 12:20:00,1 Stop,190.0,BOM,21:30:00,0 days 06:20:00,BLR,,,BKK,11:20:00,1-04-08
IndiGo,0 days 13:15:00,1 Stop,190.0,BOM,20:35:00,0 days 07:30:00,BLR,,,BKK,11:20:00,1-04-08
IndiGo,0 days 14:20:00,1 Stop,190.0,BOM,19:30:00,0 days 08:20:00,BLR,,,BKK,11:20:00,1-04-08
IndiGo,0 days 15:45:00,1 Stop,193.0,BOM,18:05:00,0 days 09:40:00,BLR,,,BKK,11:20:00,1-04-08
IndiGo,0 days 15:55:00,1 Stop,196.0,BOM,22:45:00,0 days 09:20:00,DEL,,,BKK,16:10:00,1-04-08
IndiGo,0 days 17:10:00,1 Stop,196.0,BOM,21:30:00,0 days 10:50:00,DEL,,,BKK,16:10:00,1-04-08
IndiGo,0 days 18:30:00,1 Stop,196.0,BOM,20:10:00,0 days 11:55:00,DEL,,,BKK,16:10:00,1-04-08
IndiGo,0 days 19:40:00,1 Stop,196.0,BOM,19:00:00,0 days 13:10:00,DEL,,,BKK,16:10:00,1-04-08
IndiGo,0 days 20:40:00,1 Stop,196.0,BOM,18:00:00,0 days 14:20:00,DEL,,,BKK,16:10:00,1-04-08
IndiGo,0 days 21:25:00,1 Stop,196.0,BOM,17:15:00,0 days 14:55:00,DEL,,,BKK,16:10:00,1-04-08
GoFirst,0 days 04:45:00,Nonstop,196.0,BOM,04:50:00,,,,,BKK,11:05:00,1-04-08
SpiceJet,0 days 12:20:00,1 Stop,201.0,BOM,06:05:00,0 days 07:05:00,CCU,,,BKK,19:55:00,1-04-08
SpiceJet,0 days 20:35:00,1 Stop,201.0,BOM,06:05:00,0 days 15:10:00,CCU,,,BKK,04:10:00,1-04-08
IndiGo,0 days 17:05:00,1 Stop,203.0,BOM,16:45:00,0 days 11:00:00,BLR,,,BKK,11:20:00,1-04-08
IndiGo,0 days 19:05:00,1 Stop,203.0,BOM,14:45:00,0 days 12:55:00,BLR,,,BKK,11:20:00,1-04-08
Flexflight,0 days 04:45:00,Nonstop,204.0,BOM,04:50:00,,,,,BKK,11:05:00,
IndiGo,0 days 08:35:00,1 Stop,206.0,BOM,06:05:00,0 days 02:15:00,DEL,,,BKK,16:10:00,
IndiGo,0 days 17:45:00,1 Stop,206.0,BOM,06:25:00,0 days 12:05:00,CCU,,,BKK,01:40:00,1-04-08
SpiceJet,1 days 03:45:00,1 Stop,207.0,BOM,21:45:00,0 days 21:05:00,DEL,,,BKK,03:00:00,1-04-09
SpiceJet,1 days 05:05:00,1 Stop,207.0,BOM,20:25:00,0 days 22:45:00,DEL,,,BKK,03:00:00,1-04-09
IndiGo,0 days 16:30:00,1 Stop,212.0,BOM,07:40:00,0 days 11:10:00,CCU,,,BKK,01:40:00,1-04-08
GoFirst,0 days 13:45:00,1 Stop,214.0,BOM,22:30:00,0 days 06:50:00,DEL,,,BKK,13:45:00,1-04-08
GoFirst,0 days 14:35:00,1 Stop,214.0,BOM,21:40:00,0 days 07:45:00,DEL,,,BKK,13:45:00,1-04-08
IndiGo,0 days 21:20:00,1 Stop,214.0,BOM,12:30:00,0 days 15:20:00,BLR,,,BKK,11:20:00,1-04-08
